id,lang,split,tweet,soft_label,hard_label
102547,es,TRAIN_ES,"@USER Senator, Vox is an extremist political organization of a nationalist nature; You are an example of an empowered woman, act accordingly and withdraw your support for an alliance that does not favor Mexican democracy.","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
102548,es,TRAIN_ES,"I don't like to get up early but hey, you have to be an empowered and independent woman","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102549,es,TRAIN_ES,"@USER Not even kidding, please remove this macho, pimp and piece of furniture from the program please!! She can't stand Cris because she is an empowered woman and poor Sandra doesn't digest it.","{'JUDGEMENTAL': 0.5, 'REPORTED': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'NO': 0.0}",JUDGEMENTAL
102550,es,TRAIN_ES,"@USER Hahahahahahahaha 50% you have to be an empowered woman 50% answer ""I'm married"" in the car when they ask us ""what do you do for a living""","{'DIRECT': 0.6666666666666661, 'NO': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102551,es,TRAIN_ES,It's just that I was totally from Rosario Montes. Empowered woman of the time 💪🏼🤣 #PasionDeGavilanes,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102552,es,TRAIN_ES,@USER I liked her super mature attitude of facing things as an empowered woman regardless of the consequences that this could cause her relationship with B I admit that for the first time since I watched the series I was disappointed that G didn't say anything when he started the kiss,"{'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0}",
102553,es,TRAIN_ES,"@USER Hahahaha well nooo I am an empowered woman in the car, she gets rid of the car","{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
102554,es,TRAIN_ES,"@USER ""If you are an empowered woman and are easily offended."" Leviticus 2.1. Yisus nostre sinyó, el cervell vessant-li per les orelles al preacher de wall street.","{'DIRECT': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
102555,es,TRAIN_ES,"Empowered, charismatic woman and defender of the pillars of democracy. @USER our future president .@USER @USER @USER @USER @USER @USER #AhoraYasna #AhoraEsCuando HTTPURL","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102556,es,TRAIN_ES,"@USER I think that an empowered woman is a person who deserves to know, they are usually admirable; a brainless woman is a failure to the rest of us","{'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0}",JUDGEMENTAL
102557,es,TRAIN_ES,"When you are Potrillo, Jotrilla, Andy Warhol, Chavela Vargas, Martha Debayle, Fabiruchis, luchona lady, Avon executive, crazy granny, empowered woman, Santa Muerte, old lesbian, advertisement for ""El Borcegui"" orthopedic shoes and you died a cat on the head... HTTPURL","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
102558,es,TRAIN_ES,For The Empowered Woman! Commando Shark #ForbiddenCrying is #MIMUSICA ___htpurl___,"{'DIRECT': 0.16666666666666602, 'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",NO
102559,es,TRAIN_ES,@USER And hit it with empowerment and pain... It seems to me that these girls don't know what an empowered woman really is and they have regular self-esteem and regular heads that are turning bad...,"{'DIRECT': 1.0, 'NO': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102560,es,TRAIN_ES,"@USER Fabulous girl, I congratulate you, I know that you make a great effort and even more so on these dates, the diet is complicated, but you are an empowered woman who can above all, I love you very much, precious friend","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102561,es,TRAIN_ES,"@USER It is not that they do not understand it, they are empty heads, they do not know anything about anything, it is a faithful reflection of their ignorance in matters of state, politics, cobstitution, etc. It would be necessary to find out about his campaign speeches. With all due respect, but ""Vase Woman"".","{'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'NO': 0.0}",DIRECT
102562,es,TRAIN_ES,Please respect that some of us just want to be a vase woman and that they are completely obsessed with me👏🏻👏🏻,"{'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.5, 'REPORTED': 0.16666666666666602, 'NO': 0.16666666666666602}",DIRECT
102563,es,TRAIN_ES,@USER The mistake is to confuse sensuality with object woman. It doesn't have to come together. Not much less. Normally no one wants a vase woman.,"{'NO': 0.16666666666666602, 'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.5, 'DIRECT': 0.0}",JUDGEMENTAL
102564,es,TRAIN_ES,"@USER Go! capachao? My goodness, Flori! Why wouldn't they want to investigate it, Flori? If you spent more time studying and reading instead of spending all the time on your cell phone and making a fool of yourself on Twitter...That being an appearance, a fool and a vase woman (forgive the redundancy) wouldn't suit you stop Flori! ___htpurl___","{'DIRECT': 0.6666666666666661, 'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
102565,es,TRAIN_ES,@USER Now I feel like a vase woman.,"{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.5, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602}",
102566,es,TRAIN_ES,"@USER I also think that she has been a victim because she is the typical vase woman that AD was looking for to use her at will, but in the end she has given in to the crush. I don't know to what extent she can AD manipulate a person, and I'm sure OA has been, but she is a victim and an executioner.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.16666666666666602, 'NO': 0.0}",DIRECT
102567,es,TRAIN_ES,"One day you wake up and they tell you that six of your works: ""Vase Woman"", ""Open Mind"", ""Welcome to the Malecón"", ""Hasta la flor!, ""Steel Magnolias"" and ""The importance of being called Arnesto"" , will be part of the published book «Power of Color»... ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102568,es,TRAIN_ES,I think the same. In her two previous couples she was the vase woman with expensive dresses. What she likes. #RFloresSiTieneEducacion ___htpurl___,"{'DIRECT': 0.33333333333333304, 'NO': 0.6666666666666661, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102569,es,TRAIN_ES,"@USER @USER @USER The one of turns that it gives to not say ""I want a woman vase"".","{'DIRECT': 0.33333333333333304, 'REPORTED': 0.16666666666666602, 'NO': 0.5, 'JUDGEMENTAL': 0.0}",
102570,es,TRAIN_ES,"And on top of that, she is a sports journalist who covers soccer. Let's go, she will think that her role in those gigs was that of a vase woman. ___htpurl___","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'NO': 0.0, 'REPORTED': 0.0}",DIRECT
102571,es,TRAIN_ES,"#SecretFinalistas CRETINA, the one that came to end the image of the Florero woman, the one who didn't need a neckline to stand out. Wow➡️ESCOTE NO➡️IR the programs of shit3 that I criticized so much for selling a Powder YES🤦‍♀️🤦‍♀️so much feeling superior for your 2 careers and for what you have stayed HTTPURL","{'NO': 0.33333333333333304, 'DIRECT': 0.6666666666666661, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102572,es,TRAIN_ES,Who knows if after 25 years Ella dances alone she has grown up and become a vase woman? #rememberinggoodmusic,"{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
102573,es,TRAIN_ES,"@USER Millionaire, with a vase wife and children bought from poor women.","{'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602}",
102574,es,TRAIN_ES,@USER @USER @USER Especially the latest. I have it clear: I want to be a vase woman. 😝,"{'NO': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102575,es,TRAIN_ES,"@USER Note that for me what is told in Sins of the Past made Gwen a better character and stopped being a simple dead vase woman but, I think I am quite alone in this opinion","{'DIRECT': 0.6666666666666661, 'NO': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102576,es,TRAIN_ES,"@USER Only someone so unineuronal expresses himself that way... ""Lis zirdis"".. you don't have to be from the left to realize your IQ. A vase woman like you is the ideal of your candidate.","{'DIRECT': 1.0, 'NO': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102577,es,TRAIN_ES,"@USER @USER Well, I don't understand, he works a profession, has an income, enough to pay for a hotel, and not be that vase woman","{'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.16666666666666602, 'DIRECT': 0.5}",DIRECT
102578,es,TRAIN_ES,"With how well I would be as a vase woman without working or doing anything with my life, but I had to be ambitious. It's worth it to me. 🙄🙄🙄🙄","{'DIRECT': 0.5, 'NO': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602}",DIRECT
102579,es,TRAIN_ES,Can it be said that the misgovernment delegate in Madrid is a vase woman?,"{'DIRECT': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.0}",DIRECT
102580,es,TRAIN_ES,"@USER What is controversial, from the outset, is the choice of a very attractive ""vase woman"" to be the Fiore's press officer and thus attract the attention of men in a world as ""masculine"" as the world of football.","{'DIRECT': 0.6666666666666661, 'REPORTED': 0.33333333333333304, 'NO': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102581,es,TRAIN_ES,"@USER I don't see it. disgusting nothing I think you are a feminist and pro-life. As feminists they were Isabel de Castilla (the most), Joan of Arc or Curie. Feminist is the free woman who aspires to excellence. You shouldn't give up semantics without a fight, imo.","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
102582,es,TRAIN_ES,@USER @USER Now you are a free woman thanks to knowledge.,"{'DIRECT': 0.33333333333333304, 'NO': 0.6666666666666661, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102583,es,TRAIN_ES,"@USER She could barely breathe during the endless seconds of silence, even though Hëwl's fascination had been palpable since the first thousandth. Confirming that she hadn't scared him made her feel less like a monster and more like the free woman who had grown up in Lupang.","{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
102584,es,TRAIN_ES,"@USER It all depends, what a bitch for you...Because for me, those are already becoming extinctSomething like a free woman is not the same as a libertine woman...","{'DIRECT': 0.6000000000000001, 'REPORTED': 0.2, 'NO': 0.2, 'JUDGEMENTAL': 0.0}",DIRECT
102585,es,TRAIN_ES,@USER HAHAHAHAHAHAHA I CAN'T WITH YOUR ANSWERS. excuse me but i am a free woman in a free country,"{'DIRECT': 0.16666666666666602, 'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
102586,es,TRAIN_ES,"Managing my emotions correctly is one of the biggest challenges I've had-- How to be a free woman without forgetting that I am a mother and wife! Wow if someone has the formula that balances that, tell me!!!","{'REPORTED': 0.5, 'NO': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",REPORTED
102587,es,TRAIN_ES,"""The great avenues will be opened where the free man and woman pass to build a better society."" Salvador Allende.","{'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0}",NO
102588,es,TRAIN_ES,@USER It is a matter that goes beyond Adara is an ungovernable free woman and he seems to lean more towards patriarchal values...,"{'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.5, 'DIRECT': 0.16666666666666602}",
102589,es,TRAIN_ES,"Your smile and mine said I love you and untraditional phrases sprouted, in a free woman and a single man AND THAT WAS THE MOST BEAUTIFUL NIGHT IN THE WORLD, EVEN THOUGH IT LASTED ONLY A SECOND, but I don't regret it, because that moment I carry it engraved in my thoughts","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102590,es,TRAIN_ES,"I'm going to get an account on Tinder and I'll put: I'm looking for someone to support me because I'm tired of pretending to be a free, empowered and intelligent woman 😌😂 will it work?","{'NO': 0.16666666666666602, 'DIRECT': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602}",DIRECT
102591,es,TRAIN_ES,@USER with whom am I going to be married son of a bitch I am a free woman nobody ties me the same way YOU REJECTED ME WITH CARP,"{'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'NO': 0.16666666666666602, 'REPORTED': 0.16666666666666602}",
102592,es,TRAIN_ES,[12/30/21 11:24:42]: You are a free woman [12/30/21 11:24:57]: You owe no respect to anyone [12/30/21 11:25:03]: And even less someone who doesn't give it to you [12/30/21 11:25:05]: So [12/30/21 11:25:20]: Do what you want always my friends ✨,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102593,es,TRAIN_ES,"Today with @USER @USER @USER presents @USER @USER @USER #economiacircular ""a digital woman is a free woman"" @USER #wstartupc ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102594,es,TRAIN_ES,"Look, to everyone that I impose fear or some uncomfortable feeling; I have lilith in LA CASA ONE (1). I mean, I'm lilith. I am the scary free woman.","{'DIRECT': 0.16666666666666602, 'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",NO
102595,es,TRAIN_ES,"@USER This man's wife is an influencer, gorgeous and a free woman.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102596,es,TRAIN_ES,"@USER Again I don't know what happened, but whatever it is, don't give them a ball, you are a free woman who does not have to give an account to anyone, especially not through a social network. Enjoy your life in the way you like best and the rest to shut up. I'm sorry but the moralists of the networks annoy me","{'REPORTED': 0.16666666666666602, 'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0}",NO
102597,es,TRAIN_ES,"@USER @USER @USER only if it's in your head. He didn't say anything important to his wife. he respects her. It's none of your business how they treat each other. If she felt bad, she wouldn't be with him and she wouldn't have a child with him. Is she a free woman, or do you think she's a gold digger? Hypocrisy","{'NO': 0.5, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.16666666666666602}",
102598,es,TRAIN_ES,"Britney Spears celebrates that she is a ""free woman"" with a controversial photo on Instagram ___htpurl___ ___htpurl___","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
102599,es,TRAIN_ES,@USER @USER @USER @USER We already have the winner of the Machista de Oro award for the day. Criticizing a free woman for being free is out of date. Laughing at a complex situation couldn't be more dandy. Everything exudes envy and pathetic bitterness.,"{'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'NO': 0.0}",JUDGEMENTAL
102600,es,TRAIN_ES,"Any free-thinking and #empowered woman was treated as a witch, #persecuted and burned at the stake. We can say that they were women who fought against the established and the first #feminists in history ___htpurl___ #brujeria #hechiceria ___htpurl___","{'REPORTED': 0.5, 'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0}",REPORTED
102601,es,TRAIN_ES,This Muslim woman is obedient and very fuckable: she is very submissive to this woman... HTTPURL #videosporno #xxx #pornogratis,"{'DIRECT': 1.0, 'NO': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
102602,es,TRAIN_ES,"@USER @USER @USER Are you Jesus of Nazareth? I know that my earthly mother is Azucena, my spiritual father is God. Which is made up of father, son and Holy Spirit. María is that obedient and submissive woman that the Lord used to become a man of flesh and blood but she does not represent anything to me +","{'DIRECT': 0.5, 'NO': 0.5, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",
102603,es,TRAIN_ES,"— I like an obedient, beautiful and smart woman without a doubt... Why don't you start undressing me? The piece of meat that I hid under the cloth was huge, it could easily break the closure if the quality of the cloth wasn't love. ___htpurl___","{'DIRECT': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.0, 'REPORTED': 0.0}",DIRECT
